author,topic,text,effectiveness
155869377766434,guns,"""My dad did not own a gun. He was a 73-year-old retired grandpa, just living life.""",0.5660294761418356
155869377766434,healthcare,"Watch President Obama and Bill Murray discuss Obamacare at the Oval Office - while working on their short game - in a video posted by the White House on Sunday. 

More: http://nbcnews.to/2hnEovz",0.9940789473684211
155869377766434,climate,"The number of heavy downpours in much of the U.S. could increase five-fold by the end of the century, causing flash floods, mudslides and ruining crops, climate researchers predict.",0.9869706840390879
155869377766434,epa,Paris is facing its worst winter pollution in a decade.,0.985781990521327
155869377766434,epa,"This week pipeline protesters braved winter weather, the Eiffel Tower disappears in Paris pollution, Cuba bid a final farewell to Castro and much more.",0.9961538461538462
155869377766434,marijuana,The popular store chain agreed to weed out pills and potions that contain illegal and unsafe ingredients.,0.9786223277909739
155869377766434,epa,Paris is facing its worst winter pollution in a decade.,0.9828571428571429
155869377766434,abortion,The heartbeat bill has never passed both chambers before and may present a greater risk to abortion access in Ohio.,0.538896746817539
155869377766434,climate,Leonardo DiCaprio visited President-elect Donald Trump to discuss climate change following his controversial appointment of Scott Pruitt as leader of the Environmental Protection Agency.,0.9970807181433368
155869377766434,climate,Pruitt is known for questioning the claims of climate change scientists and his appointment is an indication of Trump's plans to reverse Obama's environmental legacy.,0.5434412265758092
155869377766434,climate,Donald J. Trump's pick for head of the EPA is the clearest sign yet that the president-elect will pursue an agenda that could undo President Obama's climate change legacy.,0.48674059787849566
155869377766434,abortion,"Ohio lawmakers have passed a bill to make abortions illegal after a heartbeat has been detected, giving the state the most stringent abortion restrictions in the country.",0.5870020964360587
155869377766434,epa,"While the outgoing Obama Administration's EPA supports the development of that infrastructure, many proponents fear the incoming Trump White House might unplug both hydrogen and battery-car programs.",0.8883374689826302
155869377766434,climate,A surprising new study finds that mosquito populations have exploded in parts of the U.S. — but not because of a warming climate.,0.9451476793248945
155869377766434,climate,"The number of heavy downpours in much of the U.S. could increase five-fold by the end of the century, causing flash floods, mudslides and ruining crops, climate researchers predict.",0.9754901960784313
155869377766434,guns,A man has been charged for firing a gun inside a pizza restaurant which he believed was home to a child sex abuse ring after reading a fake news thread.,0.7243150684931507
155869377766434,immigration,Industry leaders in China see a chance to capitalize on President-elect Trump's threats to clamp down on immigration and poach top tech talent.,0.8995535714285714
155869377766434,gay rights,Wal-Mart Stores Inc on Friday said it would pay $7.5 million to settle a U.S. lawsuit claiming it discriminated against gay employees nationwide by denying health benefits to their spouses.,0.9800181653042689
155869377766434,immigration,The state of California has the largest immigrant population in the United States; almost one-in-five are immigrants. UCLA's demographics mirror California's.,0.9414985590778098
155869377766434,guns,Marlon Jones is accused of being a triggerman in a chaotic and bloody gun battle that left four dead at a birthday party in October.,0.8931623931623932
155869377766434,abortion,"The groups said they are considering whether to file a lawsuit over a new Texas law requiring fetal remains to be cremated or buried, which they said would increase the cost of an abortion.",0.8968253968253969
155869377766434,climate,The scientists are especially worried about government interference in their work and about policies that could reject scientific fact — notably climate science.,0.981180496150556
155869377766434,guns,"The FBI said a record-setting number of gun background checks were processed this Black Friday, a possible indicator of higher firearm sales.",0.936562860438293
155869377766434,guns,"The Chicago police superintendent said that the officer shot 19-year-old Kajuan Raye after Raye twice turned and pointed a gun at him during a foot chase. 
via NBC Chicago",0.705521472392638
155869377766434,abortion,"Donald J. Trump has repeatedly said he plans to appoint Supreme Court justices who would overturn Roe v. Wade, the landmark ruling that guaranteed a federal right to abortion.",0.6692233940556088
155869377766434,abortion,"The last time the CDC recorded a lower abortion rate was in 1971, two years before the U.S. Supreme Court's Roe v. Wade decision that established a nationwide right for women to have abortions.",0.9967469095640858
155869377766434,abortion,"The last time the CDC recorded a lower abortion rate was in 1971, two years before the U.S. Supreme Court's Roe v. Wade decision that established a nationwide right for women to have abortions.",0.998314606741573
155869377766434,guns,Antigua's PM jumps the gun and offers Prince Harry 'honeymoon' with American-born girlfriend Meghan Markle.,0.9967320261437909
131459315949,climate,"Trump has met with prominent climate activists since his election, but he has also appointed climate change deniers to his administration.",0.6834532374100719
131459315949,guns,A rural Colorado school district decided to allow its teachers and other school staff members to carry guns on campus to protect students.,0.9536967886482449
131459315949,marijuana,Justin Trudeau's government is planning to study recreational use of legal marijuana for adults.,0.98989898989899
131459315949,epa,"After six years and $29 million, an EPA report stops short of making definitive statement on safety and risks.",0.7666666666666666
131459315949,guns,"A police officer answering a report of a man with a gun shot and killed an unarmed 73-year-old as he stood in a neighbor’s driveway, authorities said.",0.6148772444118724
131459315949,climate,Reindeer living on the Arctic island of Svalbard are getting smaller -- and scientists say climate change may be the cause.,0.9754601226993865
131459315949,immigration,Some immigrant advocates fear Trump will revoke privileges of youth brought to the U.S. illegally as kids.,0.9690265486725663
131459315949,gay rights,Olsen appeared to call the actor an offensive term for gay men.,0.9510763209393347
131459315949,guns,Drug overdoses now kill more Americans than guns.,0.9786324786324786
131459315949,immigration,"During the campaign, President-elect Donald Trump pledged to “immediately terminate” President Barack Obama’s executive actions on immigration.",0.9053968253968254
131459315949,healthcare,"The Nevada senator reflected on his ""crummy"" hometown of Searchlight, Obamacare, and the use of the filibuster.",0.9955156950672646
131459315949,climate,"Climate change brings new challenges to an estimated 120 million of the world's poorest people, who depend on coffee crops not to wake up, but to survive.",0.9883720930232558
131459315949,climate,"The Oklahoma attorney general has said the debate over global warming ""is far from settled""",0.6528925619834711
131459315949,climate,This climate controversy is really heating up.,1.0
131459315949,climate,"""Though we would prefer to focus on our usual coverage of weather and climate science, in this case we felt it important to add our two cents.""",0.9901408450704225
131459315949,abortion,"Texas state law requires women seeking an abortion to be given information, including a new booklet full of misinformation about cancer, suicide, infertility.",0.3980738362760835
131459315949,guns,"Edgar Maddison Welch was officially charged after he allegedly fired a gun in Comet Ping Pong pizzeria while ""self-investigating"" a bogus theory regarding a child sex trafficking ring at the restaurant.",0.8209459459459459
131459315949,immigration,"On 60 Minutes tonight, the House speaker discusses Donald J. Trump's latest immigration plans.",0.8447488584474886
131459315949,guns,"Police are still trying to learn whether the student intentionally fired the gun or if the weapon went off accidentally while the parents intervened, according to reports.",0.975177304964539
131459315949,abortion,This state has revoked the operating license of one of the its few remaining abortion clinics.,0.6803377563329313
273864989376427,climate,Why in the world would Donald J. Trump’s aides need the specific names of career employees who’ve worked on climate policy in recent years?,0.6222723852520693
273864989376427,climate,Donald J. Trump has called climate change a hoax with plans to nominate Scott Pruitt to lead the EPA.,0.4177433247200689
273864989376427,epa,The Rachel Maddow Show examines Scott Pruitt's history of fighting the EPA on environmental regulations and advocating on behalf of the fossil fuel industry.,0.4646596858638743
273864989376427,epa,"MaddowBlog: ""Scott Pruitt, if confirmed, will be the most anti-environmental EPA chief in history.""",0.4667066586682663
273864989376427,climate,"Al Gore on the fight against climate change: ""I think the momentum is unstoppable now. We're winning this, we're going to win it.""

More All In with Chris Hayes: http://on.msnbc.com/2gWR6B0",0.9946977730646872
273864989376427,immigration,"As attorney general of the nation's most populous state, Becerra will be in a key position to challenge Donald J. Trump's policies and mandates that seek to undo those of California and other states on everything from energy and the environment to immigration, marriage equality and health care.",0.9967137057800116
273864989376427,climate,"Trump’s oldest daughter, Ivanka Trump has said that she wants to research and understand climate change even though her father discredits it.",0.9075235109717869
273864989376427,immigration,Industry leaders in China see a chance to capitalize on President-elect Trump's threats to clamp down on immigration and poach top tech talent.,0.7732394366197183
273864989376427,guns,The GOP is sending out the big guns... so where are the Democrats on Louisiana?,0.804006968641115
273864989376427,immigration,"The mayors of Seattle, Chicago and New York have all promised to protect residents who may be impacted by Donald J. Trump's immigration plans.",0.9813365442504516
273864989376427,immigration,The controversial leader of Hungary who erected a fence along his country's border to keep migrants out says Donald J. Trump has invited him to visit Washington.,0.45444444444444443
273864989376427,immigration,"President-elect Donald J. Trump and his transition team have released a video underscoring the administration's most important legislative concerns, including issues of trade, national security and immigration.",0.5681818181818181
273864989376427,abortion,Pope Francis has given all Roman Catholic priests an indefinite extension on their power to forgive abortion.,0.9901207464324918
273864989376427,immigration,"The mayors of Seattle, Chicago and New York have all promised to protect residents who may be impacted by Donald J. Trump's immigration plans.",0.9888492930221865
273864989376427,healthcare,"After President-elect Donald J. Trump’s victory, people have been signing up for Obamacare at a faster pace than last year. Will he have a more challenging time repealing and replacing it?",0.9917184265010351
273864989376427,healthcare,Donald J. Trump has backtracked on his pledge to repeal Obamacare since his election and is now signalling he wants to keep some of its most expensive components.,0.9742268041237113
273864989376427,marijuana,"Facebook says it can do more to help weed out fake news, but how much?",0.9791666666666666
273864989376427,immigration,"Will the wall be built? It seems that Donald J. Trump's stance on immigration may have softened since he won the election.

More on Trump's history of flip-flops: http://on.msnbc.com/2eA2SDV",0.8845029239766082
273864989376427,immigration,"The ""big, beautiful wall"" along the United States-Mexico border that Donald J. Trump made a central promise of his presidential campaign could be part fence, the president-elect said in an interview.",0.9103403141361257
273864989376427,healthcare,An Obamacare repeal on the horizon?,0.7160963244613434
273864989376427,healthcare,Donald J. Trump promised that one of the first things he will do as president is to repeal Obamacare.,0.9304347826086956
273864989376427,immigration,"""We're gonna look very strongly at immigration; we're gonna look at the border. We're gonna look very strongly at health care, and we're looking at jobs — big league jobs,"" 

- Donald J. Trump speaking to the media following a meeting with Senate Majority Leader Mitch McConnell.",0.7120921305182342
273864989376427,healthcare,Donald J. Trump promised that one of the first things he will do as president is to repeal Obamacare.,0.7596401028277635
273864989376427,marijuana,3 more states just went to pot.,0.9947980416156671
273864989376427,guns,"State ballot initiatives ranging from marijuana regulation, gun rights voter identification laws, adult film industry regulation and the death penalty offer a glimpse of the nation's mood on policy issues.",0.9871794871794872
273864989376427,guns,"Hillary Clinton brought out Beyoncé, Katy Perry and Jay Z on the campaign trail, so in Michigan on Saturday, Donald Trump released the big gun of conservative celebrity endorsements.",0.8565729104328745
273864989376427,immigration,The “law-and-order candidate” vilifies sanctuary city laws as everything wrong with the immigration system. But Donald J. Trump leaves out a crucial detail in his pitch.,0.8916967509025271
273864989376427,marijuana,"This year Marijuana legalization is on the ballot in five states, with medical marijuana on the ballot in four other states.",0.9955456570155902
15704546335,abortion,"Whoopi Goldberg was debating on 'The View' about the separation between church and state in regards to public Nativity scenes to celebrate Christmas. 

She then took the opportunity to bring up abortion saying it is ""the same conversation with a woman's right to choose.""",0.3699056921522398
15704546335,guns,Gun-carrying teachers would be required to have permits and take a gun safety course.,0.9983413406543125
15704546335,climate,"""Does he believe in climate change?""

Megyn Kelly pressed Donald J. Trump's communications director on the man picked to head up the U.S. Environmental Protection Agency - Scott Pruitt.  He's the Oklahoma Attorney General who has fought the Barack Obama administration on climate change efforts.",0.8971291866028708
15704546335,abortion,Breaking News: Republican Gov. John Kasich signed a bill Tuesday imposing a 20-week abortion ban while vetoing stricter provisions in a separate measure that would have barred the procedure at the first detectable fetal heartbeat.,0.7371522339076602
15704546335,immigration,"""We're going to invest the resources needed to make sure that the 44,000 undocumented people who live in this city... have, at a minimum, legal representation if they're taken into immigration court,"" County supervisor David Campos said.",0.38958970438328233
15704546335,guns,"Plenty of Boston Red Sox relief pitchers have traded in their Beantown duds for a New York uniform. Anthony Varvaro, however, may be the first to carry a badge and gun, too.",1.0
15704546335,guns,"In a videotaped confession shown Friday during his death penalty trial, Roof laughed several times and made exaggerated gun motions as he recounted the massacre.",0.39757759273277815
15704546335,guns,"Heroin deaths rose 23 percent in one year, to 12,989, slightly higher than the number of gun homicides, according to government data.",0.9474729640256014
15704546335,immigration,President-elect Donald J. Trump said he will put an end to illegal immigration during a speech in Louisiana today.,0.9984261410477404
15704546335,guns,"Lawmakers in Ohio approved legislation Friday morning expanding the state's concealed-weapons law to allow guns in colleges, day care centers and on private aircraft.",0.9977638896852244
15704546335,epa,"""We're going to protect the family farm, and we are going to end the EPA intrusion into your lives."" — Donald J. Trump",0.9972052127492542
15704546335,immigration,"""We have to have zero tolerance for people illegally crossing the border coming into the country and setting up residence.""

Milwaukee County Sheriff David A. Clarke Jr said that the U.S. is at a crossroads when it comes to immigration: Either we’re going to be a sovereign nation and enforce our borders, or we're not. http://bit.ly/2gdkbLO",0.9957819811507282
15704546335,epa,"President-elect Donald J. Trump is planning to nominate Oklahoma Attorney General Scott Pruitt – an outspoken critic of the EPA – to lead the environmental agency, a senior transition source confirmed to Fox News. http://fxn.ws/2gbIXvW",0.9952466907340554
15704546335,guns,The venue’s promoter has told the band he was having a tough time defending the gig in light of Chicago’s gun violence epidemic.,0.9484419263456091
15704546335,immigration,"Universities and colleges in several states are considering labeling themselves ""sanctuary campuses"" amid fears from immigrant students and pressure from activists following the election of Donald J. Trump.",0.4985022026431718
15704546335,immigration,"""President-elect Donald J. Trump, when he takes office, will rebuild our military. We will suspend immigration from nations compromised by terrorism.""

Vice President-elect Mike Pence said that Mr. Trump will work with the United States Congress ""to put the safety and security of the American people first."" Do you agree?",0.9986113933482355
15704546335,guns,The jeans company Levi's is making one thing clear: Guns don't belong in their stores.,0.5855764347384459
15704546335,immigration,Border Patrol Update: Watch Border Patrol Chief Mark Morgan and Deputy Chief Carla Provost testify before the Senate Homeland Security Committee.,0.7982286817304417
15704546335,guns,"Tim Kaine said, in a tweet that was later deleted then re-posted without the gun reference, that he was ""deeply saddened by the senseless act of gun violence at Ohio State.""",0.9189648317490151
15704546335,immigration,"For the first time, immigration violations now make up more than half of all federal prosecutions, easily outpacing drugs, fraud, organized crime, weapons charges and other crimes. http://fxn.ws/2fJFM9r",0.754604455358709
15704546335,guns,"Despite this drastic uptick in coverage, Jill Stein admitted that her team was working without proof. 

“We do not have evidence of fraud. We do not have smoking guns. What we do have is an election that was surrounded by hacking.”",0.7369626314145935
15704546335,immigration,"""We are the ones who feed 3-3.5 million refugees in this country. You have betrayed your promises. If you go any further, those border gates will be opened."" – President Erdogan",0.7088807146610615
15704546335,immigration,"The foreign ministers of Mexico, El Salvador, Honduras and Guatemala met this week to discuss ways to protect tens of thousands of migrants who attempt to cross the U.S. border illegally each year.",0.43888070692194403
15704546335,immigration,"“I will end forever the use of the H-1B as a cheap labor program, and institute an absolute requirement to hire American workers first for every visa and immigration program. No exceptions,” Donald J. Trump previously said in a statement.",0.9982080112438511
15704546335,immigration,"Khalid Sheikh Mohammed, the terrorist behind 9/11, reveals Al Qaeda wanted to use America's lax immigration laws to infiltrate the country's legal and welfare systems and ""impose Sharia from within.""",0.5835209365150833
15704546335,immigration,"A Dallas woman accused of killing a Wichita mother and taking her baby was in the country illegally when she was released from a Kansas jail this summer before immigration officials had a chance to request she be held, law enforcement authorities said Wednesday.",0.32986685574726227
15704546335,immigration,"""Whether you call it a wall or a fence, border barriers are booming - not just in the U.S.""

Last night on ""Special Report,"" William La Jeunesse reported on the proliferation of border barriers around the world.",0.9983614019116978
15704546335,guns,"Two men and a woman have been arrested after grandmother with a gun thwarted an attempted burglary at her home in Coweta County, Ga., according to deputies.",0.9987793125602313
15704546335,immigration,"""This is a broken federal system,"" Gonzales said. ""People are living in our communities peacefully, lawfully ... If we fix the federal immigration system, cities won't be having to take on this position to protect our communities.""",0.40994916485112565
15704546335,immigration,"""These mayors - all uber-liberals - believe they will harvest more votes by showing phony compassion than by promoting public safety and fighting anarchy.""

Bill O'Reilly said that one of the first challenges President-elect Donald J. Trump will have to face is what to do about sanctuary cities and the mayors that defy him on immigration law. http://bit.ly/2fVLA45",0.9363822176801226
15704546335,immigration,"""We are not going to engage in law enforcement activities solely based on somebody’s immigration status,"" Los Angeles Police Chief Charlie Beck said.",0.4076236820762368
5281959998,climate,"Some U.S. state attorneys general have dared the Trump administration to “come at us” over issues like immigration, climate change and health care.",0.9979529170931423
5281959998,abortion,"A new study shows that women who have had an abortion did not experience more depression, anxiety, low self-esteem or dissatisfaction than those who were denied it.",0.9977810650887574
5281959998,gay rights,"Rex Tillerson, Exxon’s chief, has extensive international business experience and has argued for gay rights, but is a target of environmentalists.",0.7312252964426877
5281959998,abortion,"Teresa Fedor told the story of her abortion after a rape: ""I dare you to walk in my shoes."" (via The New York Times Opinion Section)",0.8525992542224172
5281959998,abortion,"John Kasich signed a ban on abortion after 20 weeks, but vetoed a measure that would have barred abortions after a fetal heartbeat was detected.",0.6376262626262627
5281959998,epa,"The EPA reverses course, says fracking can contaminate drinking water, a finding that will not sit well with the Trump administration.",0.9394158473105841
5281959998,climate,Bill Gates launched a billion-dollar fund to invest in energy research to tackle climate change.,0.9996739672432972
5281959998,abortion,"Legalized abortion faces its greatest threat in decades, people on both sides of the issue say, and that includes the possibility that Roe v. Wade will be overturned.",0.3421052631578947
5281959998,climate,"Donald J. Trump's transition team has circulated an unusual questionnaire that requests the names of all employees and contractors who have attended climate change policy conferences, as well as emails and documents associated with the conferences.",0.43461338868707833
5281959998,epa,"Fortunately, law, reality and regulatory choices by states could block abrupt changes by Scott Pruitt, Donald J. Trump's pick for the EPA, William Buzbee writes in The New York Times Opinion Section.",0.9862565445026178
5281959998,epa,"The letter to the U.S. Environmental Protection Agency from Attorney General Scott Pruitt of Oklahoma carried a blunt accusation: Federal regulators were grossly overestimating the amount of air pollution caused by energy companies drilling new natural gas wells in his state. But Pruitt left out a critical point. The 3-page letter was written by lawyers for Devon Energy, one of Oklahoma’s biggest oil and gas companies, and was delivered to him by Devon’s chief of lobbying. Read more in our 2014 investigation below. 

Donald J. Trump has selected Pruitt, a close ally of the fossil fuel industry, to run the EPA: http://nyti.ms/2gFW6JT",0.467866323907455
5281959998,climate,"""What do you think the theme for Donald J. Trump’s appointments has been so far? Generals, generals, generals? Climate change deniers, climate change deniers?"" Gail Collins writes in The New York Times Opinion Section.",0.6647919010123735
5281959998,climate,"""Had Donald J. Trump spent an entire year scouring the country for someone to weaken clean air and clean water laws and repudiate America’s leadership role in the global battle against climate change, he could not have found a more suitable candidate than Scott Pruitt,"" the Editorial Board writes in The New York Times Opinion Section.",0.5321156773211568
5281959998,guns,Gun control advocates have gained a powerful ally.,0.9496183206106871
5281959998,epa,"A look back at our 2014 Pulitzer Prize-winning story on Scott Pruitt, Donald J. Trump's pick to lead the EPA, and his ties to the energy industry.",0.5284634760705289
5281959998,guns,"An interview with Edgar Welch, 28, who fired a gun in a Washington pizzeria. “The intel on this wasn’t 100 percent,” he said.",0.7655601659751037
5281959998,climate,Breaking News: Donald J. Trump has selected Scott Pruitt to run the U.S. Environmental Protection Agency. The selection signals Trump’s determination to dismantle President Obama’s efforts to counter climate change.,0.34629454003522553
5281959998,healthcare,"Republicans may try to ""repeal and delay"" Obamacare. But controlling the timing of the program's demise could be tricky, Margot Sanger-Katz writes.",0.864406779661017
5281959998,guns,"“There’s no way for me to know what is objectively true, so we’ll stick to our guns and our own evidence. We’ll ignore the facts because nobody knows what’s really true anyway.”",0.8926579925650557
5281959998,healthcare,"The insurance industry doesn't oppose the Obamacare repeal, but it has some demands.",0.9167862266857962
5281959998,immigration,"""Go in your bedroom and hide,"" her mother hissed over the phone. ""Immigration is here. Do not open the door.""",0.9346210995542348
5281959998,climate,"They're aiding a process that scientists say destroys ecosystems, displaces indigenous communities an contributes to global warming.",0.6750313676286073
5281959998,climate,So you want to buy a home in a global warming zone.,0.9944954128440366
5281959998,immigration,"In the first stop of his “thank you” tour in Ohio, Donald J. Trump returned to issues like immigration and security, and he announced James Mattis as his pick for secretary of defense.",0.6783919597989949
5281959998,climate,"Donald J. Trump's climate policy — or his lack of one — could work out in surprising ways, Eduardo Porter writes.",0.9546925566343042
5281959998,abortion,The case has drawn attention to strict abortion laws and in some cases the criminalization of the procedure as Donald J. Trump prepares to take office.,0.7409246044058331
5281959998,healthcare,Rep. Tom Price is said to be Donald J. Trump's pick for health secretary. He has been a vocal critic of Obamacare.,0.4791473586654309
5281959998,immigration,Officials in U.S. sanctuary cities are gearing up to defy Donald J. Trump on immigration.,0.9973021582733813
13652355666,immigration,"BREAKING: About a dozen tech A-listers will sit down with Donald J. Trump to discuss jobs, immigration policy, free trade, cybersecurity and taxes.",0.9986491465062016
13652355666,guns,"""Representatives Bob McCaslin, Matt Shea and David Taylor saw an opportunity to pander to the gun lobby and stoke fear in those who see a Second Amendment-repealing Boogeyman around every corner these days,"" Nancy Armour of USA TODAY Sports writes, ""and they jumped on it.""",0.9988076311605724
13652355666,abortion,"BREAKING: Though opposed to abortion, John Kasich did not pass the bill that would've banned abortion before many women realize they're pregnant.",0.9965526751241037
13652355666,climate,Climate scientists to humanity: Don't say we didn't warn you.,0.9953583765112263
13652355666,marijuana,Just because marijuana is legal statewide does not mean it’s OK to use on campus.,0.9950592259453981
13652355666,abortion,It's not just about this one abortion bill or even about Kasich and Trump. It's a case study how moderate Republicans might approach the Trump era.,0.9914625612316305
13652355666,abortion,"The ""Pro-Life, Pro-God, Pro-Guns"" Palin is prepping for Baby No. 3.",0.9960859354614248
13652355666,climate,"“Now more than ever we must rededicate ourselves to solving the climate crisis.""",0.999834919936169
13652355666,guns,"The police director blamed the violence on increased gang activity, access to guns and domestic violence incidents.",0.9996145197558625
13652355666,epa,President-elect Donald Trump has selected Oklahoma Attorney General Scott Pruitt to lead the EPA. Pruitt is known for previously suing the agency he may lead. http://usat.ly/2gXGPHm,0.9902843906833098
13652355666,immigration,"Angela Merkel opened the border to refugees without consulting ordinary Germans, and U.S. elites are behaving similarly, Glenn Reynolds (Instapundit) argues. Via USA TODAY Opinion",0.9995641752015689
13652355666,climate,"Bernie Sanders called Scott Pruitt a ""climate denier who's worked closely with the fossil fuel industry.",0.973217964565307
13652355666,abortion,"If signed, the 'heartbeat bill' would put Ohio in violation of current constitutional standards for abortion rights.",0.9743397483962343
13652355666,healthcare,Speaker Paul Ryan also declined to say how long it would take Republicans to replace Obamacare.,0.9964871194379391
13652355666,immigration,"Immigrant workers are among the key people who clean hotel rooms, wash dishes and run hot plates of food for tourists in the area.",0.9997638724911452
13652355666,healthcare,"Ryan says the process of saving those ""suffering from Obamacare"" will take time. 

""It’s not going to be replaced come next football season,” he said.",0.9675143123418986
13652355666,climate,"Trump has previously said that climate change is a hoax invented by the Chinese and vowed to cancel the Paris climate deal. After being elected president, though, he signaled at least some openness to modifying his views.",0.998760606349509
13652355666,marijuana,The Golden State Warriors coach believes pro athletes — especially NFL players — should be allowed to use marijuana as a painkiller.,0.9996488147497805
13652355666,abortion,"Pro-life advocates, like Texas Values, believe the ruling is a step in the right direction.",0.9860001647039447
13652355666,epa,"As part of a plea agreement, Princess will pay a $40 million penalty, the largest ever involving deliberate vessel pollution.",0.9839246569781602
13652355666,guns,"The Fondoodler, a hot glue gun for cheese, now exists and can be purchased for $25. via Reviewed.com",0.9987915894626601
338028696036,marijuana,"However, 6% of high school seniors are using marijuana daily.",1.0
338028696036,climate,Scientists are urgently copying climate change measurements for fear they will disappear under Donald J. Trump's administration.,0.8715890850722312
338028696036,abortion,"“Policymakers now have conclusive evidence indicating that abortion does not harm women.""",0.9134125636672326
338028696036,gay rights,"“To hear that Donald Trump may be appointing a man who not only led the charge to open the Boy Scouts to gay troop leaders...""",0.9465648854961832
338028696036,guns,"Roof also had a Confederate flag, a burned American flag, a gun, an empty box of ammunition and a laser attachment for a gun in his car.",0.7058823529411764
338028696036,abortion,The court said the law violates the U.S. Constitution by creating an undue burden on a woman's access to abortion.,0.9730021598272138
338028696036,guns,"""My dad did not own a gun. He was a 73-year-old retired grandpa, just living life.""",0.628746333375845
338028696036,climate,"When asked whether climate change is real, Donald J. Trump says: ""Nobody really knows.""",0.6177884615384616
338028696036,immigration,"“If we had immigration reform and were able to hire these people who really want to work, we’d have a more diverse, incentivized and productive workforce.""",0.985707479752263
338028696036,climate,"Yes, Leonardo DiCaprio really spoke to Donald J. Trump about climate change — for 90 minutes!",0.9876760563380281
338028696036,immigration,"“Donald Trump didn’t just campaign on building the wall — he also campaigned on protecting American workers by reducing immigration.""",0.9
338028696036,climate,Donald J. Trump's EPA pick is one of the harshest critics of Barack Obama's climate policy —and he's currently suing the EPA.,0.5536277602523659
338028696036,abortion,"What you need to know about Ohio's ""Heartbeat Bill"" — one of the nation's strictest abortion laws.",0.5392156862745099
338028696036,guns,"This viral shoot-out 'mannequin challenge' video led to multiple firearm and drug charges after men in Alabama froze, posing with at least 19 guns.",0.9985528219971056
338028696036,climate,Donald J. Trump will pick an ardent opponent of President Barack Obama's measures to curb climate change to head the EPA.,0.4674457429048414
338028696036,abortion,"The law bans abortion once a fetal heartbeat can be detected, as early as six weeks after conception.",0.610302049622438
338028696036,climate,"The Weather Channel has a message for Breitbart: ""Earth is not cooling, climate change is real and please stop using our video to mislead Americans.” https://yhoo.it/2g83XPj",0.990984222389181
338028696036,climate,"""Extremely interesting,"" is how Al Gore described his first climate change conversation with president-elect Donald J. Trump: https://yhoo.it/2gvFWmd",0.9642857142857143
338028696036,healthcare,"Whoever runs the U.S. Department of Health and Human Services next year will have a large say in implementing Trump's plan to repeal, reform, or replace Obamacare.",0.7073170731707317
6250307292,climate,The request came in the form of a 74-item questionnaire sent to the Energy Department that asked for names of staff who had worked on climate change initiatives under Obama.,0.5816458423093493
6250307292,climate,Scientists dismantle some of the climate myths at the center of Trump's EPA team.,0.7023809523809523
6250307292,climate,"""Given civil service protections, it’s not likely department employees would be fired for working on climate change. There is good reason for concern, however,"" writes Joe Davidson.",0.8859792689579924
6250307292,abortion,"""The Supreme Court most likely won't overturn Roe v. Wade, but the new law is a bad omen for abortion rights."" 

via Washington Post Opinions, Outlook, and PostEverything",0.5813253012048193
6250307292,climate,Some liberals view the president-elect’s daughter as a way to reach him on issues such as climate change.,0.6692307692307693
6250307292,guns,"As recently as 2007, gun homicides outnumbered heroin deaths by more than 5 to 1.",0.9722419928825623
6250307292,immigration,War and immigration predict U.S. cuisine -- which means kebabs could be the next hamburgers.,0.994579945799458
6250307292,abortion,"""Republicans may soon make abortion all but illegal in the entire country.""

via Washington Post Opinions, Outlook, and PostEverything",0.36113691250232216
6250307292,climate,The move signals an intention to dismantle President Obama’s climate change and environmental legacy.,0.3512078300708038
6250307292,immigration,Kelly is a blunt-spoken border security hawk who clashed with the Obama administration over women in combat and plans to close the prison at Guantanamo Bay.,0.618421052631579
6250307292,guns,One of the men in the firearm-studded mannequin challenge has been arrested for — you guessed it — possessing guns.,0.9771336553945249
6250307292,immigration,"But when it came to immigration and terrorism worries, they tended to skew Trump.",0.9710564399421129
6250307292,guns,"""There are millions of ways that he could die. Why is a gun any different?""",0.829644533869886
6250307292,climate,"Some experts say the outcome of the case, brought by 21 youths aged 9 to 20, could rewrite the future of climate policy in the United States.",0.998436833878073
6250307292,guns,"After shooting his girlfriend, investigators say Terrell Walker turned his gun on the teen trying to help her.",0.7989487516425755
6250307292,immigration,"A Department of Homeland Security advisory panel says that U.S. immigration authorities should maintain their reliance on private detention facilities, particularly as a way to “respond to surges in migration flows.""",0.512987012987013
6250307292,climate,The Pope's comments appeared aimed at President-elect Donald Trump's vows to end the United States' leading role in global climate change efforts.,0.9988655057008339
6250307292,healthcare,"Trump called Price “exceptionally qualified to shepherd our commitment to repeal and replace Obamacare...""",0.48958333333333337
6250307292,guns,"“The mother was preparing Thanksgiving dinner when the two kids were playing with the gun,"" an officer said.",0.6625386996904025
6250307292,immigration,"These migrants died in anonymity, trying to cross the border from Mexico. A Texas doctor works to get them back home.",0.9926062846580407
6250307292,marijuana,Donald Trump's selection of a new attorney general antagonistic to pot could be a game-changer.,0.6646634615384616
8304333127,climate,"California Governor Jerry Brown vowed the state will fight any retreat from policies to combat climate change, telling a scientific gathering the nation’s most populous state will preserve efforts to curb emissions widely believed a cause of global warming.",0.9952988582941572
8304333127,marijuana,"Facebook is inching closer to fact-checking the news on its platform, a role that Chief Executive Mark Zuckerberg shunned a month ago, by rolling out steps to weed out the “the worst of the worst,” the social media platform said.",0.983640081799591
8304333127,marijuana,Votes this week showed that many investors are against Tata Sons' campaign to weed out ousted chairman Cyrus Mistry from his other positions in companies in the sprawling empire.,1.0
